DateTime,AddedIPs,RemovedIPs
1509561374,196,0
1509562358,239,203
1509563294,203,188
1509564284,236,456
1509565217,175,0
1509566210,198,470
1509567141,229,0
1509568145,240,507
1509569061,270,0
1509570100,243,250
1509571226,279,172
1509572184,268,219
1509573131,273,174
1509574113,284,174
1509575325,314,350
1509576261,293,0
1509577228,215,189
1509578204,209,346
1509579137,202,0
1509580130,231,182
1509581332,228,422
1509582520,297,206
1509583460,175,0
1509584429,208,227
1509585397,198,166
1509586346,257,241
1509587313,200,386
1509588284,214,162
1509589217,181,0
1509590190,208,398
1509591148,201,210
1509592365,270,286
1509593306,163,163
1509594274,184,180
1509595217,242,195
1509596196,148,175
1509597147,213,192
1509598113,220,203
1509599070,179,169
1509600025,212,167
1509600998,173,198
1509601980,173,244
1509603025,258,166
1509604117,219,213
1509605063,187,200
1509606023,212,189
1509607008,183,199
1509607941,203,193
1509608908,178,183
1509609865,186,194
1509610819,202,142
1509611797,136,192
1509612733,227,190
1509613710,192,156
1509614655,188,162
1509615625,163,168
1509616584,133,214
1509617547,187,168
1509618498,190,139
1509619472,180,158
1509620434,151,155
1509621373,212,175
1509623584,379,335
1509624496,205,192
1509625487,149,228
1509626426,211,148
1509627413,215,169
1509628350,168,154
1509629304,137,200
1509630261,202,145
1509631253,172,181
1509632175,139,171
1509633166,174,149
1509634096,91,232
1509635081,210,178
1509636029,63,172
1509636993,254,158
1509637943,202,198
1509638899,213,411
1509639868,247,0
1509640834,171,173
1509641783,171,221
1509642766,215,0
1509643697,150,401
1509644662,222,0
1509645889,258,476
1509646830,127,0
1509648041,287,427
1509648976,194,222
1509649936,211,251
1509650912,191,164
1509651861,244,188
1509652844,228,199
1509653789,171,233
1509654774,161,283
1509655701,210,272
1509656681,236,266
1509657631,189,218
1509658856,306,261
1509659773,219,284
1509660751,192,336
1509661696,212,0
1509662670,203,589
1509663631,172,205
1509664599,209,0
1509665537,157,226
1509666532,205,496
1509667479,147,0
1509669928,434,647
1509670832,162,190
1509671788,180,0
1509672754,141,452
1509673714,172,0
1509674680,215,202
1509675637,179,430
1509676574,175,0
1509677558,210,449
1509678494,174,0
1509679473,194,141
1509680425,188,176
1509681388,204,211
1509682349,171,168
1509683306,181,224
1509684272,216,240
1509685261,142,201
1509686178,167,207
1509687166,167,184
1509688100,147,170
1509689072,150,257
1509690017,183,228
1509691002,146,205
1509691932,188,258
1509692914,136,224
1509693856,196,263
1509694819,187,170
1509695784,170,236
1509696752,140,220
1509697705,144,155
1509698669,180,237
1509699620,150,161
1509700607,167,195
1509701538,157,178
1509702517,182,151
1509703462,125,214
1509704423,212,218
1509705394,158,172
1509706339,177,165
1509707318,183,221
1509708267,149,440
1509709229,234,0
1509710207,171,245
1509711134,149,187
1509712127,169,223
1509713060,186,218
1509714058,150,197
1509714975,196,148
1509715946,152,237
1509716912,175,176
1509717884,176,143
1509718826,94,184
1509719793,204,84
1509720735,190,247
1509721768,153,62
1509722912,265,282
1509723857,248,211
1509725096,225,199
1509726032,115,179
1509726997,272,191
1509727933,186,173
1509728921,185,239
1509729857,109,156
1509730826,329,224
1509731788,188,227
1509732735,190,128
1509733703,213,253
1509734669,271,186
1509735613,186,215
1509736594,233,158
1509737542,261,209
1509738509,192,205
1509739463,250,163
1509740425,147,156
1509741387,275,230
1509742343,184,214
1509743297,205,189
1509744281,85,266
1509745210,328,0
1509746172,220,217
1509747155,177,370
1509748100,211,209
1509749061,216,0
1509751750,531,554
1509752920,215,226
1509753885,179,633
1509754838,130,0
1509755788,230,0
1509756745,201,165
1509757708,146,179
1509758655,85,185
1509759628,233,162
1509760575,157,196
1509761545,180,170
1509762512,113,177
1509763458,257,237
1509764434,202,194
1509765380,158,204
1509766359,131,185
1509767299,162,186
1509768263,173,194
1509769237,179,202
1509770176,143,239
1509771145,163,202
1509772109,180,200
1509773054,156,178
1509774025,167,145
1509774989,161,163
1509775975,154,173
1509776897,180,134
1509777876,184,206
1509778834,155,168
1509779784,152,193
1509780763,211,189
1509781699,125,183
1509782665,212,191
1509783626,170,168
1509784589,177,182
1509785543,155,153
1509786508,137,173
1509787471,157,163
1509788426,164,183
1509789374,145,142
1509790360,174,243
1509791299,89,182
1509792253,182,177
1509793249,139,230
1509794177,148,183
1509795849,297,407
1509796824,198,170
1509797780,172,206
1509798741,163,248
1509799704,134,194
1509800658,180,217
1509801626,104,164
1509802583,215,184
1509803540,171,173
1509804494,114,125
1509805469,174,253
1509806423,123,194
1509807375,142,159
1509808358,138,255
1509809295,122,0
1509810253,148,217
1509811255,184,253
1509812186,141,140
1509813153,154,270
1509814096,184,219
1509815091,166,168
1509816031,135,93
1509816991,188,282
1509817932,146,180
1509818921,131,189
1509819852,137,185
1509820819,139,216
1509821797,172,163
1509822735,156,201
1509823704,182,232
1509824672,129,203
1509825621,180,265
1509826594,138,152
1509827536,143,293
1509828524,175,198
1509829461,137,194
1509830415,158,94
1509831400,137,282
1509832346,164,232
1509833307,129,228
1509834253,157,243
1509835226,156,196
1509836190,160,621
1509837146,175,0
1509838245,214,244
1509839307,193,0
1509840259,191,215
1509841244,132,372
1509842186,184,0
1509843133,152,209
1509844115,170,239
1509845066,141,253
1509846026,173,0
1509846984,136,325
1509847944,155,0
1509848896,161,124
1509849881,181,467
1509850835,131,166
1509851792,164,164
1509852753,160,0
1509853702,170,380
1509854660,179,0
1509855625,143,200
1509856598,160,359
1509857544,157,0
1509858495,156,192
1509859464,127,380
1509860415,159,0
1509861384,141,184
1509862350,189,166
1509863295,115,186
1509864257,146,169
1509865252,122,290
1509866180,104,0
1509867149,149,190
1509868114,158,355
1509869060,134,0
1509870024,162,217
1509870996,150,349
1509871945,183,121
1509872916,141,205
1509873868,165,0
1509874839,173,293
1509875777,132,184
1509876751,199,0
1509877714,124,294
1509878653,139,0
1509879622,175,174
1509880611,150,433
1509881568,188,0
1509882509,187,189
1509883487,173,184
1509884413,159,184
1509885388,118,169
1509886335,186,216
