DateTime,Entries,UniqueIPs
1509186301,33567,127220
1509190253,33568,127221
1509191471,33535,127444
1509192964,33573,127471
1509193060,33574,127472
1509193454,33575,127473
1509194415,33549,127447
1509197101,33534,127430
1509197544,33546,127441
1509200643,33553,127448
1509202356,33537,127943
1509204620,33527,128187
1509205337,33536,128196
1509207467,33549,128211
1509207901,33554,128208
1509208563,33564,128218
1509210049,33563,127962
1509214658,33565,127964
1509215454,33566,127965
1509216243,33571,127971
1509216463,33571,127971
1509219054,33571,127965
1509221864,33575,127969
1509223923,33586,127980
1509227462,33586,127980
1509229964,33700,128084
1509230707,33702,128086
1509232087,33702,128086
1509237645,33710,128093
1509242079,33709,128092
1509242186,33573,127978
1509243459,33576,127981
1509245043,33574,127980
1509251101,33661,128062
1509252724,33660,128061
1509253040,33667,128068
1509257858,33671,128072
1509260407,33665,128066
1509262358,33653,128052
1509264046,33652,128052
1509264484,33667,128069
1509265057,33669,128071
1509270357,33674,128076
1509272162,33671,128073
1509272404,33674,128076
1509272701,33667,128065
1509274338,33668,128066
1509274926,33670,128068
1509275513,33669,128067
1509275859,33669,128068
1509278417,33670,128069
1509279306,33615,128010
1509279462,33623,128019
1509279842,33628,128023
1509281103,33611,128006
1509282937,33611,128006
1509283501,33677,128060
1509286108,33674,128059
1509286661,33689,128074
1509287522,33703,128087
1509288690,33703,128342
1509290258,33704,128343
1509293861,33709,128348
1509294622,33678,128321
1509295203,33684,128327
1509297022,33684,128327
1509301059,33686,128329
1509301955,33687,128330
1509303123,33698,128341
1509304507,33703,128096
1509305425,33746,128110
1509307935,33745,128109
1509308257,33748,128112
1509312003,33757,128121
1509315627,33761,128125
1509315843,33766,128130
1509315901,33803,128139
1509317258,33802,127883
1509317513,33797,128133
1509318903,33795,128130
1509322663,33798,128133
1509323524,32994,127583
1509323559,32976,127565
1509326701,32793,127447
1509329851,32801,127455
1509331218,33585,128240
1509334364,33586,128241
1509336192,33587,128242
1509337094,33588,128243
1509337867,33623,128274
1509338884,33706,128362
1509340656,33715,128371
1509344257,33720,128376
1509346564,33724,128376
1509348301,33728,128379
1509351459,33740,128391
1509354244,33749,128398
1509355959,33750,128399
1509358084,33771,128420
1509358656,33773,128422
1509359101,33728,128373
1509362052,33729,128374
1509365765,33641,128280
1509365866,33643,128282
1509366647,33644,128283
1509366763,33646,128285
1509367550,33617,128255
1509368663,33623,128261
1509369901,33606,128240
1509371489,33609,128243
1509372047,33608,127987
1509372644,33610,127989
1509373059,33620,128000
1509373444,33621,128001
1509374427,33618,127998
1509380106,33619,127999
1509380261,33623,128004
1509381124,33641,128015
1509384015,33644,128018
1509384764,33645,128019
1509387460,33648,128022
1509388805,33648,128022
1509391501,33711,128048
1509392858,34484,129186
1509395014,34483,129185
1509396483,34476,129178
1509401864,34479,129181
1509402656,34509,129201
1509404164,34522,129214
1509406481,34517,129209
1509408009,33668,128360
1509409066,33674,128366
1509409962,33647,128337
1509412345,33655,128345
1509413101,33487,128240
1509414966,33488,128496
1509415923,34343,129351
1509416266,34345,129353
1509417499,34339,129347
1509418061,34340,129348
1509423604,34380,129391
1509423901,34401,129412
1509428244,34397,129408
1509430663,34404,129415
1509431283,34393,129404
1509435025,34379,129390
1509437860,34380,129391
1509438963,34387,129400
1509439013,34376,129390
1509445069,34380,129394
1509445501,34355,129368
1509445859,34356,129369
1509446642,34365,129376
1509449428,34366,129377
1509449990,34365,129376
1509450703,34367,128867
1509451282,34303,128796
1509452270,34306,128799
1509453162,34283,128775
1509454326,34279,128771
1509456263,34284,128776
1509456301,34288,128775
1509457884,34288,128775
1509459470,34291,128778
1509461022,34289,128776
1509462005,34293,128780
1509462252,34307,128794
1509463454,34308,128795
1509465053,34308,128795
1509465844,34313,128800
1509466664,34317,128804
1509467101,34302,128795
1509468790,34302,129050
1509472066,34295,129043
1509473523,34303,129052
1509473866,34309,129058
1509474610,34309,129313
1509475671,34904,130292
1509478332,34923,130305
1509478367,34924,130306
1509481203,34934,130316
1509482869,35194,130646
1509485577,35481,130937
1509488271,35489,130945
1509488883,35520,130961
1509493829,35519,130959
1509495473,35522,130962
1509496562,34928,130366
1509497447,34544,129316
1509499067,34545,129317
1509499501,34415,129209
1509499952,34426,129220
1509502673,34449,129243
1509504243,35042,129836
1509504953,35047,129842
1509509909,35054,129849
1509510301,35025,129821
1509511922,35036,129833
1509515953,35033,129830
1509517072,35037,129834
1509517837,35039,129326
1509519605,35043,129330
1509521459,35005,129298
1509523444,35011,129306
1509524271,35019,129314
1509525054,35018,129058
1509527286,35021,129061
1509528652,35023,128808
1509531123,35043,128827
1509531475,35044,128828
1509531901,35082,128857
1509535068,35083,128858
1509538231,35073,128847
1509538802,35067,128842
1509539563,35044,128815
1509540468,35045,128816
1509542701,35030,128804
1509543874,35041,128815
1509544077,35042,128816
1509545873,35046,128822
1509546483,35055,128831
1509549471,35057,128833
1509550572,35050,128826
1509554163,35077,128600
1509558750,35076,128344
1509560378,35660,129213
1509561842,35667,129220
1509564650,35670,129217
1509568383,35787,129402
1509569522,35780,129395
1509570065,35781,129396
1509571382,35789,129404
1509575101,35858,129458
1509576665,35857,129712
1509577208,35869,129723
1509581302,35866,129718
1509582478,35879,129731
1509582778,35852,129704
1509585901,35782,129649
1509587531,35786,129653
1509588964,35762,129629
1509589078,35764,129631
1509592576,35764,129886
1509593473,35769,129892
1509594750,35768,129891
1509596644,35824,129947
1509596701,35805,129928
1509599754,35806,129929
1509603467,35808,129931
1509604562,35812,129936
1509607501,35829,129948
1509610670,35833,129952
1509612243,35830,129949
1509615079,35839,129958
1509617873,35844,129963
1509618301,35868,129984
1509619923,35858,129974
1509624916,35892,130004
1509625454,35894,130006
1509626149,35907,130019
1509627018,35868,129977
1509627843,35870,129979
1509629101,35880,129983
1509631247,35885,129988
1509631705,35884,129987
1509632284,35885,129988
1509633183,35887,129990
1509637453,35891,129994
1509639364,35900,130003
1509639468,35911,130015
1509640333,35966,130063
1509643985,36494,130891
1509646674,36499,130896
1509647044,36517,130914
1509648497,36517,130914
1509650272,36518,130915
1509650701,36593,130951
1509653875,36598,130956
1509654729,36609,130967
1509659532,36609,130967
1509661231,36612,130970
1509661501,36683,130994
1509662644,36685,130996
1509669861,36611,130920
1509670324,36594,130905
1509670540,36593,130904
1509672301,36389,130789
1509675148,36393,130794
1509675471,36395,130796
1509678010,36387,130786
1509681845,36409,130808
1509682712,36411,130810
1509683101,36443,130832
1509685423,36444,130833
1509689522,36446,130835
1509689876,36448,130837
1509691556,36449,130838
1509691894,36447,131091
1509692694,36453,131097
1509694215,36491,131133
1509697205,36498,131141
1509697971,36498,131141
1509703737,36510,131153
1509704273,36511,131154
1509704884,36599,131210
1509705919,36600,131211
1509709563,36603,131214
1509710456,36578,131170
1509712564,36586,131178
1509713418,36542,131126
1509714556,36542,131126
1509715501,36616,131142
1509718821,36636,131162
1509720263,36633,131166
1509721423,36637,131170
1509722271,36639,131172
1509725683,36645,131178
1509726301,36716,131215
1509728164,36715,131214
1509731431,37287,132165
1509732247,37281,132159
1509733074,37284,132162
1509736931,37285,132163
1509737101,37326,132193
1509739924,37338,132205
1509740279,37344,132211
1509741178,37345,132212
1509747602,37349,132216
