DateTime,Entries,UniqueIPs
1507649905,444,444
1507653652,436,436
1507657522,442,442
1507661630,437,437
1507665454,436,436
1507669366,424,424
1507673149,422,422
1507677242,398,398
1507681056,388,388
1507684924,415,415
1507688799,420,420
1507692597,424,424
1507696459,386,386
1507700298,406,406
1507704107,413,413
1507707981,409,409
1507711829,414,414
1507715635,425,425
1507719461,420,420
1507727157,355,355
1507730978,429,429
1507734835,424,424
1507738662,431,431
1507742522,427,427
1507747260,393,393
1507751332,447,447
1507755175,441,441
1507759007,440,440
1507762855,426,426
1507766701,410,410
1507770525,413,413
1507774359,430,430
1507778451,411,411
1507782526,432,432
1507786372,398,398
1507794046,392,392
1507797870,429,429
1507801726,373,373
1507805569,431,431
1507809401,432,432
1507813240,436,436
1507817337,441,441
1507821161,440,440
1507824981,445,445
1507828895,443,443
1507832716,438,438
1507836605,435,435
1507840416,431,431
1507844253,421,421
1507848081,411,411
1507851909,427,427
1507855747,425,425
1507859578,430,430
1507863417,408,408
1507867315,431,431
1507871120,434,434
1507875002,415,415
1507878859,437,437
1507882645,431,431
1507886491,432,432
1507890327,432,432
1507894178,438,438
1507898090,437,437
1507901930,425,425
1507905714,439,439
1507910231,438,438
1507914246,442,442
1507917969,445,445
1507922056,448,448
1507925879,446,446
1507929783,432,432
1507933541,428,428
1507937364,436,436
1507945119,422,422
1507949390,418,418
1507953424,431,431
1507957150,422,422
1507961112,440,440
1507964957,439,439
1507968782,440,440
1507972661,433,433
1507976726,438,438
1507980781,441,441
1507984644,432,432
1507988452,442,442
1507992284,447,447
1507996137,443,443
1508000027,444,444
1508003848,440,440
1508007918,442,442
1508011771,440,440
1508015637,436,436
1508019452,430,430
1508023300,426,426
1508027101,428,428
1508030950,420,420
1508034807,425,425
1508042469,417,417
1508046308,438,438
1508050178,436,436
1508053982,401,401
1508069348,406,406
1508073420,437,437
1508077237,381,381
1508081084,448,448
1508084911,444,444
1508088764,445,445
1508092586,444,444
1508096437,441,441
1508100289,434,434
1508104138,428,428
1508107956,422,422
1508112112,439,439
1508115899,440,440
1508119724,439,439
1508123555,436,436
1508127412,424,424
1508131237,425,425
1508135096,425,425
1508138918,438,438
1508142779,386,386
1508146645,443,443
1508150460,441,441
1508154279,446,446
1508158157,445,445
1508161968,443,443
1508165812,444,444
1508169642,442,442
1508173498,445,445
1508177322,442,442
1508181187,430,430
1508193163,433,433
1508197026,431,431
1508200821,439,439
1508204686,442,442
1508208588,437,437
1508212475,441,441
1508216304,440,440
1508227771,440,440
1508239331,434,434
1508243134,438,438
1508247020,444,444
1508250833,445,445
1508254716,447,447
1508258582,445,445
1508262351,448,448
1508270061,440,440
1508273855,438,438
1508277760,439,439
1508281549,437,437
1508285401,433,433
1508289242,437,437
1508293064,441,441
1508296972,440,440
1508300767,435,435
1508308475,427,427
1508312553,439,439
1508316355,444,444
1508320229,444,444
1508327864,446,446
1508331737,445,445
1508335876,438,438
1508339653,443,443
1508343480,439,439
1508347312,437,437
1508351163,432,432
1508354996,440,440
1508358809,432,432
1508362726,429,429
1508366530,440,440
1508370313,437,437
1508374175,440,440
1508378033,437,437
1508381839,439,439
1508385723,442,442
1508389543,440,440
1508393412,436,436
1508397167,434,434
1508401035,435,435
1508404903,436,436
1508408695,445,445
1508412542,442,442
1508416399,446,446
1508420239,446,446
1508424100,442,442
1508427892,450,450
1508431759,446,446
1508435594,439,439
1508439430,438,438
1508443270,439,439
1508447107,440,440
1508450935,428,428
1508454791,425,425
1508458877,433,433
1508462727,424,424
1508466793,437,437
1508470890,438,438
1508474693,434,434
1508478558,438,438
1508482466,435,435
1508486282,441,441
1508490080,440,440
1508493921,439,439
1508497758,441,441
1508501586,440,440
1508505433,444,444
1508509263,445,445
1508513100,442,442
1508516962,445,445
1508520801,447,447
1508524971,446,446
1508528748,443,443
1508532555,444,444
1508536422,443,443
1508540268,440,440
